,obsval,obsnme,weight,time,i,j,wellname,obgnme,standard_deviation,datetime
1674,4.341993159,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2588_spec:ctet,0.001,2588,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-01-31
1675,3.189413223,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2616_spec:ctet,0.001,2616,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-02-28
1676,4.377551553,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2647_spec:ctet,0.001,2647,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-03-31
1677,2.850616996,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2677_spec:ctet,0.001,2677,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-04-30
1678,3.661850727,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2708_spec:ctet,0.001,2708,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-05-31
1679,3.874958848,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2738_spec:ctet,0.001,2738,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-06-30
1680,4.822520063,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2769_spec:ctet,0.001,2769,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-07-31
1681,3.647208746,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2800_spec:ctet,0.001,2800,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-08-31
1682,4.566028017,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2830_spec:ctet,0.001,2830,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-09-30
1683,5.303558565,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2861_spec:ctet,0.001,2861,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-10-31
1684,5.486073427,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2891_spec:ctet,0.001,2891,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-11-30
1685,6.051533815,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2922_spec:ctet,0.001,2922,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-12-31
1686,6.778310949,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2953_spec:ctet,0.001,2953,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-01-31
1687,6.330998516,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:2982_spec:ctet,0.001,2982,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-02-29
1688,6.826507636,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3013_spec:ctet,0.001,3013,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-03-31
1689,6.409268043,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3043_spec:ctet,0.001,3043,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-04-30
1690,6.608906855,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3074_spec:ctet,0.001,3074,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-05-31
1691,6.612655772,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3104_spec:ctet,0.001,3104,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-06-30
1692,6.786526987,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3135_spec:ctet,0.001,3135,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-07-31
1693,6.986501615,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3166_spec:ctet,0.001,3166,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-08-31
1694,6.695807187,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3196_spec:ctet,0.001,3196,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-09-30
1695,7.234188829,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3227_spec:ctet,0.001,3227,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-10-31
1696,7.050893581,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3257_spec:ctet,0.001,3257,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-11-30
1697,7.379545158,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3288_spec:ctet,0.001,3288,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2020-12-31
1698,7.294450925,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3319_spec:ctet,0.001,3319,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-01-31
1699,6.423286005,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3347_spec:ctet,0.001,3347,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-02-28
1700,6.678469919,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3378_spec:ctet,0.001,3378,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-03-31
1701,5.808282634,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3408_spec:ctet,0.001,3408,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-04-30
1702,5.809722144,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3439_spec:ctet,0.001,3439,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-05-31
1703,5.483224331,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3469_spec:ctet,0.001,3469,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-06-30
1704,6.297886855,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3500_spec:ctet,0.001,3500,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-07-31
1705,4.349380568,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3531_spec:ctet,0.001,3531,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-08-31
1706,3.491229763,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3561_spec:ctet,0.001,3561,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-09-30
1707,6.032825911,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3592_spec:ctet,0.001,3592,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-10-31
1708,6.408379592,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3622_spec:ctet,0.001,3622,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-11-30
1709,6.669232883,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:107_j:91_time:3653_spec:ctet,0.001,3653,107,91,299-w11-97,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2021-12-31
1710,0.856968144,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:213_spec:ctet,0.001,213,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-07-31
1711,4.352874096,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:244_spec:ctet,0.001,244,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-08-31
1712,1.798013721,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:274_spec:ctet,0.001,274,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-09-30
1713,7.620908387,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:305_spec:ctet,0.001,305,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-10-31
1714,10.92621497,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:335_spec:ctet,0.001,335,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-11-30
1715,13.61423024,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:366_spec:ctet,0.001,366,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2012-12-31
1716,14.84741179,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:397_spec:ctet,0.001,397,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-01-31
1717,11.37808784,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:425_spec:ctet,0.001,425,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-02-28
1718,11.85515367,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:456_spec:ctet,0.001,456,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-03-31
1719,13.8624333,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:486_spec:ctet,0.001,486,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-04-30
1720,18.63517719,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:517_spec:ctet,0.001,517,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-05-31
1721,16.25067859,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:547_spec:ctet,0.001,547,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-06-30
1722,14.74727816,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:578_spec:ctet,0.001,578,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-07-31
1723,13.99744205,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:609_spec:ctet,0.001,609,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-08-31
1724,13.02824385,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:639_spec:ctet,0.001,639,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-09-30
1725,11.59133192,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:670_spec:ctet,0.001,670,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-10-31
1726,11.4414079,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:700_spec:ctet,0.001,700,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-11-30
1727,13.16696715,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:731_spec:ctet,0.001,731,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2013-12-31
1728,14.51010184,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:762_spec:ctet,0.001,762,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-01-31
1729,12.60898447,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:790_spec:ctet,0.001,790,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-02-28
1730,14.53274912,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:821_spec:ctet,0.001,821,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-03-31
1731,13.8893348,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:851_spec:ctet,0.001,851,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-04-30
1732,16.19082485,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:882_spec:ctet,0.001,882,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-05-31
1733,15.67908307,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:912_spec:ctet,0.001,912,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-06-30
1734,16.0024772,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:943_spec:ctet,0.001,943,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-07-31
1735,13.79909896,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:974_spec:ctet,0.001,974,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-08-31
1736,10.01051382,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1004_spec:ctet,0.001,1004,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-09-30
1737,15.88008504,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1035_spec:ctet,0.001,1035,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-10-31
1738,15.82298972,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1065_spec:ctet,0.001,1065,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-11-30
1739,17.47700628,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1096_spec:ctet,0.001,1096,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2014-12-31
1740,19.03663989,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1127_spec:ctet,0.001,1127,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-01-31
1741,15.07812959,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1155_spec:ctet,0.001,1155,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-02-28
1742,17.38912671,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1186_spec:ctet,0.001,1186,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-03-31
1743,15.76063039,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1216_spec:ctet,0.001,1216,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-04-30
1744,15.79994466,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1247_spec:ctet,0.001,1247,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-05-31
1745,16.50577283,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1277_spec:ctet,0.001,1277,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-06-30
1746,17.74296539,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1308_spec:ctet,0.001,1308,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-07-31
1747,16.92834554,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1339_spec:ctet,0.001,1339,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-08-31
1748,16.61037125,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1369_spec:ctet,0.001,1369,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-09-30
1749,17.69451216,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1400_spec:ctet,0.001,1400,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-10-31
1750,15.15777694,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1430_spec:ctet,0.001,1430,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-11-30
1751,14.48080403,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1461_spec:ctet,0.001,1461,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2015-12-31
1752,11.17777299,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1492_spec:ctet,0.001,1492,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-01-31
1753,10.98132819,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1521_spec:ctet,0.001,1521,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-02-29
1754,12.42928169,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1552_spec:ctet,0.001,1552,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-03-31
1755,11.83219321,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1582_spec:ctet,0.001,1582,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-04-30
1756,12.54460783,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1613_spec:ctet,0.001,1613,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-05-31
1757,10.50924127,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1643_spec:ctet,0.001,1643,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-06-30
1758,3.86304695,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1674_spec:ctet,0.001,1674,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-07-31
1759,8.281388487,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1705_spec:ctet,0.001,1705,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-08-31
1760,9.566621132,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1735_spec:ctet,0.001,1735,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-09-30
1761,0.0,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1766_spec:ctet,0.001,1766,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-10-31
1762,9.860830074,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1796_spec:ctet,0.001,1796,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-11-30
1763,15.96394335,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1827_spec:ctet,0.001,1827,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2016-12-31
1764,14.63786009,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1858_spec:ctet,0.001,1858,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-01-31
1765,9.664078413,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1886_spec:ctet,0.001,1886,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-02-28
1766,9.401723307,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1917_spec:ctet,0.001,1917,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-03-31
1767,6.917217047,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1947_spec:ctet,0.001,1947,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-04-30
1768,7.799019547,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:1978_spec:ctet,0.001,1978,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-05-31
1769,7.752128041,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2008_spec:ctet,0.001,2008,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-06-30
1770,11.13531258,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2039_spec:ctet,0.001,2039,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-07-31
1771,10.73211632,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2070_spec:ctet,0.001,2070,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-08-31
1772,16.08450442,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2100_spec:ctet,0.001,2100,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-09-30
1773,18.15979397,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2131_spec:ctet,0.001,2131,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-10-31
1774,18.18465334,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2161_spec:ctet,0.001,2161,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-11-30
1775,19.08074788,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2192_spec:ctet,0.001,2192,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2017-12-31
1776,19.52150147,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2223_spec:ctet,0.001,2223,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-01-31
1777,18.04192607,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2251_spec:ctet,0.001,2251,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-02-28
1778,18.9678634,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2282_spec:ctet,0.001,2282,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-03-31
1779,16.77305682,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2312_spec:ctet,0.001,2312,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-04-30
1780,15.74574908,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2343_spec:ctet,0.001,2343,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-05-31
1781,13.76429723,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2373_spec:ctet,0.001,2373,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-06-30
1782,13.40097291,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2404_spec:ctet,0.001,2404,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-07-31
1783,14.70732215,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2435_spec:ctet,0.001,2435,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-08-31
1784,14.17566605,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2465_spec:ctet,0.001,2465,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-09-30
1785,14.84951516,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2496_spec:ctet,0.001,2496,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-10-31
1786,14.16032424,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2526_spec:ctet,0.001,2526,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-11-30
1787,14.05306332,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2557_spec:ctet,0.001,2557,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2018-12-31
1788,12.88919234,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2588_spec:ctet,0.001,2588,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-01-31
1789,8.291697622,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2616_spec:ctet,0.001,2616,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-02-28
1790,10.95863063,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2647_spec:ctet,0.001,2647,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-03-31
1791,10.57796071,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2677_spec:ctet,0.001,2677,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-04-30
1792,12.71910078,oname:sim_equiv_mass_ext.csv_otype:lst_usecol:obsval_i:106_j:72_time:2708_spec:ctet,0.001,2708,106,72,299-w11-49,oname:sim_equiv_mass_ext.csv_spec:ctet,8.0,2019-05-31
